id|country|searchterm|job_title|company|job_location|time|applicants|workplace|working_time|job_level|company_size|industry|job_details|job_url|timestamp
39|Austria|Fullstack Developer|Senior Java Fullstack Developer|Symptoma|Vienna, Vienna, Austria|1 week ago|3 applicants|On-site|Full-time|Mid-Senior level|51-200 employees|Hospitals and Health Care|"
          WE WANT TO SAVE LIVES. ARE YOU ON BOARD?

We are doers. Our amazing team joined forces for a bold mission worth fighting for: To give every patient access to the right diagnosis and treatment.

We know that each and every one of us can make a difference with our unique skills, powers & passions. As a team, we are powerful and overcome even the biggest challenges. Take this chance to become part of Symptoma - read on!

THESE TASKS AWAIT YOU: Write well designed, test-driven, efficient and performant code to develop and enhance Symptoma’s Digital Health Assistant Improve the processing and analysis of semantic data and contribute to all phases of the development lifecycle Translate product strategy and requirements into suitable, maintainable, and scalable solutions Collaborate closely with the product owner and other cross-functional teams, share best practices and discuss and motivate design solutions Share what you have learned about crafting outstanding user experiences with your teammates, so we can all grow faster Do sprints with an integrated team to deliver those new features with the end-user in mind A selection of tools we use:Java, Spring, Maven, Vue.js, Tailwind CSSGit, Gitlab, IntelliJ IDEA, KibanaMySQL/MariaDB, ElasticSearch, Redis, ActiveMQ, Docker
WHAT YOU BRING ALONG:
You have at least five years of experience in Java Web DevelopmentStrong experience with the Spring Framework/Spring Boot; you even know obscure detailsStrong experience with ElasticSearch, relational databases, key-value stores, and queuesUsing Git as a version control tool, bonus for experience with Gitlab and CI/CDYou work structured and independently and take over work packagesYou are a team playerYou are reliable, empathic, and creativeOptionally, you know the environment medical products operate in (ISO13485)Good command of both spoken and written English
WHY YOU SHOULD APPLY:
Impact: Leave a dent in this universe and use your skills for a good cause.Growth: Work at a fast-growing scale-up company with great opportunities for career progression.Appreciation: Your input and creative ideas are highly appreciated – we want YOU with all your abilities, talents and (soft) skills.Responsibility: You are responsible for what you do - you’re not only able to implement what you envision but also to work without supervision. Don’t hesitate to bring in all your strengths, knowledge and experience to reach your full potential.Flexibility: Being productive before the earliest early birds, taking an extra long coffee break or working in the dark, you can find your rhythm with us.Home Office: We have an output-orientated mindset and trust our team members to decide for themselves where they can work the best (amount of home office days may differ depending on the position).Diversity: Our team is anything but boring – Do you speak Arabic, Swedish or Chinese? We’ll be able to understand you!Equipment: We offer state-of-the-art workstations (multiple monitors, powerful laptops, height-adjustable desks)Amazing office: in vibrant Vienna (excellent accessibility in the heart of the third district)
Great performers must be paid appropriately. We offer a monthly salary starting at 4.000 Euro gross per month following internal company agreements for this position. Your professional experience, qualifications, and industry standards will guide the actual remuneration package.

WE MIGHT BE THE PERFECT FIT FOR YOU. LET'S FIND OUT!

__Please send us the following file:
only your CV (please include the code-word ""Better Diagnosis"" as text in your CV)
Apply now and help us take healthcare to the next level.__
    "|https://www.linkedin.com/jobs/view/3168352349|2022-07-25 16:52:25.686563
40|Austria|Fullstack Developer|Fullstack Developer (m/w/d)|EBCONT|Hard, Vorarlberg, Austria|3 weeks ago|4 applicants|On-site|Full-time|Entry level|501-1,000 employees|IT Services and IT Consulting|"
          EBCONT ist ein führender österreichischer IT-Dienstleister mit mehr als 500 Mitarbeiter:innen. Für Kunden aus allen Branchen, einschließlich des öffentlichen Sektors, sind wir der Ansprechpartner für Digitalisierung, geschäftskritische Anwendungen und Cloud. Unser Kerngeschäft erstreckt sich von Bereichen wie Strategie & Beratung, Entwicklung von Unternehmenssoftware über UI-Design, Datenintegration, Qualitätssicherung bis hin zu DevOps & IT-Betrieb. Wir sind stolz auf die Leistungen unseres Teams und behandeln unsere Mitarbeiter:innen als unser wichtigstes Kapital. Wir suchen für spannende Projekte eine:n motivierte:n Fullstack Developer:in (m/w/d) für Hard/Vollzeit (38,5h).

In dieser Position bist Du in einem Team für die Entwicklung und Umsetzung von Symfony / Angular Lösungen verantwortlich und kannst darüber hinaus in andere Themenfelder, wie z.B. UX/UI, hinein schnuppern. Auf der Arbeitgeber-Bewertungsplattform kununu wurden wir von unseren Mitarbeiter:innen als „Top Company“ ausgezeichnet – deine Karriere liegt uns am Herzen!

Was ist der Aufgabenbereich

Zu Deinen Aufgaben gehören die (Weiter-) Entwicklung neuer und bestehender Applikationen unter Einsatz von State-of-the-Art Frameworks. Wir erwarten die proaktive Kommunikation zum Projektmanager bezüglich möglicher Probleme und Verbesserungsvorschläge, verlässliches Testing, Unterstützung im Auslieferungsprozess und kleinere Projektmanagement Aufgaben.

Was wir uns wünschen
HTL oder Studienabschluss im Bereich Informatik bzw. BerufserfahrungErfahrung in Symfony und Angular Nice to have: Erfahrung in Laravel oder CakePHPKenntnisse im Bereich Frontendentwicklung mit Frameworks wie React oder Vue wären von VorteilDu arbeitest gerne in einem agilen Team Professionelles Auftreten und Soft SkillsSehr gute Deutsch- und/oder Englischkenntnisse in Wort und Schrift
Was wir bieten
Zahlreiche Benefits, wie flexible Arbeitszeiten, Home Office oder Team EventsSehr gute Verdienst- und Karrieremöglichkeiten (Gehalt über Kollektivvertrag: Junior ab 2.500€, Consultant Level ca. 3.500€, Senior Level auch deutlich darüber)Persönliche Talententwicklung und individuelle WeiterbildungsmöglichkeitenFlache Hierarchie und kurze WegeDie besten Kolleg:innen und dynamische Teams""Sehr gute Aussicht"": unser Büro befindet sich in bester Lage in Hard am Bodensee Werde Teil unseres starken Teams!

Wir suchen Menschen, die Herausforderungen lieben und sich mit uns weiterentwickeln möchten.
    "|https://www.linkedin.com/jobs/view/3137875787|2022-07-25 16:52:41.388281
41|Austria|Fullstack Developer|Fullstack Developer (m/f/d)|Greentube GmbH|Vienna, Vienna, Austria|1 month ago|8 applicants| |Full-time|Entry level|501-1,000 employees|Computer Games|"
          with relevant work experience

We are looking to expand our development capabilities in a young and exciting team that is developing a new backend system for our social gaming platforms.

There will be no legacy code, lots of automation and scaling on the cloud that will make you focus only on what matters most: building exciting features for our players. Of course, you will be using the latest technologies (.NET 6, Docker, GraphQL, WebSocket, NoSQL) in a Kubernetes environment. Within our open environment, you will have the chance to participate in the shaping process and come up with new ideas!

YOUR TASKS
Develop mission-critical optimized and scalable code for handling millions of operations per secondDevelop single page admin interfaceProvide real-time data and handle up to 50.000 simultaneous playersCollaborate with the frontend team and ensure successful integration of backend servicesWrite unit tests and integration tests that guarantee successful deployments in productionBe part of the technical meetings and bring your knowledge into finding the best solutions for new featuresMentor and train other team membersApply best programming practices (BDD, Code Reviews, Pair programming, etc...)Work in a team using a Scrum process and its best practices

YOUR PROFILE

You Are Proficient With
.NET coreKubernetesDependency injectionHigh-performance architecture using SQL, NoSQL and In Memory storage optimizationsUnit testing and Integration testingMicroservicesExperience with at least one of the following frontend technologies: VueJs, Angular, React, Svelte, EmberFluent in English as this is the official company language

NICE TO HAVE
Amazon AWS experienceGraphQL.NET Reactive ExtensionsExperience with at least one message queue systemAdvanced SQL database knowledgeBuilding automation experience

About Us

Funstage GmbH, a 100% subsidiary of Greentube GmbH and therefore part of the worldwide operating NOVOMATIC group of companies, is a multiplatform gaming service provider offering synchronous play on mobile apps, social networks and other web-based technologies to gamers around the world. Funstage is a true customer company, always focused on delivering innovative solutions, that meet the needs of our customers in the fields of content, marketing, communication, community.

How To Apply

Our employees are our most valuable asset, which is why we honour their exceptional work with not only a variety of benefits, but also a very competitive salary. According to
9 Abs. 2 GlBG, the minimum collective salary is 46.264,54 Euro gross per annum. We are more than willing to offer a higher salary to potential candidates in correlation with any job-related additional training, qualifications and work experience they possess.

If you are interested in this position we are looking forward to your application including motivation letter and CV.

Greentube GmbH

Wiedner Haupstraße 94, 1050 Wien

www.greentube.com

OUR OFFER
Flexible working hours, home office options and a culture that encourages work-life balance.
Training budget to support your personal and professional growth.
Daily fresh fruits, a wide tea selection, fair trade coffee and an in-house canteen.
Support with relocation from abroad and reimbursement of travel costs for an interview. Office gym, weekly yoga and Freeletics training to stay fit.
Darts and table football for fun.
Wide range of local employee discounts, offers and health care benefits.

 Full-time | Place of employment: Vienna
    "|https://www.linkedin.com/jobs/view/3119664192|2022-07-25 16:52:52.433327
42|Austria|Fullstack Developer|Web Entwickler m/w/d|ISG International Service Group|Vienna, Vienna, Austria|1 month ago|3 applicants|On-site|Full-time|Entry level|501-1,000 employees|Staffing and Recruiting|"
          http://www.w3.org/TR/html4/loose.dtd"">

91276-Web Entwickler m/w/d

Für unseren Auftraggeber, eine renommierte und bestens etablierte Forschungsorganisation im Bereich Sicherheit, suchen am Standort Wien zum ehestmöglichen Eintritt eine/n

Fullstack Developer m/w/d

Ihre Aufgaben:
Sie entwickeln und betreuen WebapplikationenSie erstellen und betreuen WebsitesSie unterstützen bei Projekten Sie sind für projektabhängige Supporttätigkeiten zuständigSie unterstützen bei der Koordination von externen DiensteisternPunktuelle Mitarbeit in externen Projekten Ihr Profil:
Erfahrung in der selbstständigen Umsetzung von SoftwareprojektenKenntnisse in Web-TechnologienKenntnisse in PHP, Vue.js, SQL, HTML/CSS, Javascript/Typescript und WordpressErfahrung in UX/UI und SEOInnovative Persönlichkeit mit Interesse an VeränderungenSelbstständige Arbeitsweise, Teamfähigkeit, Engagement und FlexibilitätEnglisch, Deutschkenntnisse sind kein Muss Unser Angebot:
Spannendes und herausforderndes Tätigkeitsspektrumprofessionelles, kollegiales Arbeitsklimazahlreiche SozialleistungenFür diese Position ist - abhängig von Ihrer Berufserfahrung und Qualifikation - ein Bruttojahresgehalt zwischen € 49.000 und € 70.000- vorgesehen.

Wenn Sie an dieser herausfordernden Position Interesse haben, dann freuen wir uns über Ihre aussagekräftige Bewerbung unter der Kennnummer 91 276 bevorzugt über unser ISG-Karriereportal oder per eMail.

Besuchen Sie uns auf isg.com/jobs - hier finden Sie täglich neue Jobangebote.

ISG Personalmanagement GmbH

A-1010 Wien, Universitätsring 14

Mag. Elifa Velagic,T: +43 1 512 35 05-56

@:bewerbung.velagic@isg.com

APPLY
    "|https://www.linkedin.com/jobs/view/3162822208|2022-07-25 16:53:09.504112
43|Austria|Fullstack Developer|Senior Java Fullstack Developer|Hirschen Group|Vienna, Vienna, Austria|2 months ago|4 applicants| |Full-time|Mid-Senior level|501-1,000 employees|Advertising Services|"
          WE WANT TO SAVE LIVES. ARE YOU ON BOARD?

We are doers. Our amazing team joined forces for a bold mission worth fighting for: To give every patient access to the right diagnosis and treatment.

We know that each and every one of us can make a difference with our unique skills, powers & passions. As a team, we are powerful and overcome even the biggest challenges. Take this chance to become part of Symptoma - read on!

THESE TASKS AWAIT YOU:Write well designed, test-driven, efficient and performant code to develop and enhance Symptoma’s Digital Health AssistantImprove the processing and analysis of semantic data and contribute to all phases of the development lifecycleTranslate product strategy and requirements into suitable, maintainable, and scalable solutionsCollaborate closely with the product owner and other cross-functional teams, share best practices and discuss and motivate design solutionsShare what you have learned about crafting outstanding user experiences with your teammates, so we can all grow fasterDo sprints with an integrated team to deliver those new features with the end-user in mindA selection of tools we use:Java, Spring, Maven, Vue.js, Tailwind CSSGit, Gitlab, IntelliJ IDEA, KibanaMySQL/MariaDB, ElasticSearch, Redis, ActiveMQ, Docker
WHAT YOU BRING ALONG:

You have at least five years of experience in Java Web DevelopmentStrong experience with the Spring Framework/Spring Boot; you even know obscure detailsStrong experience with ElasticSearch, relational databases, key-value stores, and queuesUsing Git as a version control tool, bonus for experience with Gitlab and CI/CDYou work structured and independently and take over work packagesYou are a team playerYou are reliable, empathic, and creativeOptionally, you know the environment medical products operate in (ISO13485)Good command of both spoken and written English

WHY YOU SHOULD APPLY:

Impact: Leave a dent in this universe and use your skills for a good cause.Growth: Work at a fast-growing scale-up company with great opportunities for career progression.Appreciation: Your input and creative ideas are highly appreciated – we want YOU with all your abilities, talents and (soft) skills.Responsibility: You are responsible for what you do - you’re not only able to implement what you envision but also to work without supervision. Don’t hesitate to bring in all your strengths, knowledge and experience to reach your full potential.Flexibility: Being productive before the earliest early birds, taking an extra long coffee break or working in the dark, you can find your rhythm with us.Home Office: We have an output-orientated mindset and trust our team members to decide for themselves where they can work the best (amount of home office days may differ depending on the position).Diversity: Our team is anything but boring – Do you speak Arabic, Swedish or Chinese? We’ll be able to understand you!Equipment: We offer state-of-the-art workstations (multiple monitors, powerful laptops, height-adjustable desks)Amazing office: in vibrant Vienna (excellent accessibility in the heart of the third district)

Great performers must be paid appropriately. We offer a monthly salary starting at 4.000 Euro gross per month following internal company agreements for this position. Your professional experience, qualifications, and industry standards will guide the actual remuneration package.

WE MIGHT BE THE PERFECT FIT FOR YOU. LET'S FIND OUT!

Please send us the following file:

only your CV (please include the code-word ""Better Diagnosis"" as text in your CV)

Apply now and help us take healthcare to the next level.

Symptoma is your digital health assistant.

It helps you understand what might be wrong if you are feeling unwell. Simply state your symptoms and answer questions to find possible medical causes.

Symptoma is based on 16 years of scientific research by medical doctors and data scientists to help patients find possible medical causes for their symptoms.

Today, Symptoma is the most used symptom checker among both, doctors and patients, with millions of users and searches per month. Its diagnostic accuracy is raising the bar in its industry and has been validated in internal, external, and peer-reviewed scientific publications comparing up to 107 solutions worldwide where Symptoma clearly ranked as #1.

OUR MISSION 

Eliminate the guesswork from medicine.

OUR VISION

Enable precision medicine - because every patient deserves the right diagnosis and treatment.
    "|https://www.linkedin.com/jobs/view/3121868932|2022-07-25 16:53:24.536056
44|Austria|Fullstack Developer|Fullstack Angular / Nodejs|K2 Partnering Solutions|European Union|2 weeks ago|94 applicants|Remote|Full-time|Associate|1,001-5,000 employees|IT Services and IT Consulting|"
          Hello! We are looking for a senior FullStack Developer in Angular/Python or Angular/Nodejs to work on a contract role for a big international company.
Location: RemoteStart: asapLanguage: English Duration: 6 months and possible extensionInterviews: ASAPRate: (Negotiable) - Range between 300-400 Euros per day Thanks for your application.
    "|https://www.linkedin.com/jobs/view/3151483982|2022-07-25 16:53:34.468162
45|Austria|Fullstack Developer|FullStack Developer|CoolPeople|Vienna, Vienna, Austria|1 month ago|4 applicants|On-site|Full-time|Entry level|201-500 employees|Staffing and Recruiting|"
          For a long-term freelance position I am looking for a senior FullStack Developer. You will be responsible for development of product for management system as well as for further development of an integrated function. Must have skills for this position are C# or .NET, object-oriented software development knowledge and database knowledge.

🚀 Project
 further development of an integrated function writing unit tests and integration tests for the developed features making technical and architectural decisions together with the team cooperation and coordination with the product owner creating technical documentation working with the editorial department to document the featuresof the product
🎯 Skills
 completed education in the field of SW development excellent programming skills in C# or .NET object-oriented SW development e xperience with at least one frontend technology in C#/.NET SQL ENG min. B2
💡 Plus
 source code management with GIT Azure DevOps MS SQL Server, PostgreSQL DE
    "|https://www.linkedin.com/jobs/view/3141199599|2022-07-25 16:54:00.536289
46|Austria|Fullstack Developer|Sr. Fullstack Developer (m/f/d) - hybrid|fiskaly|Vienna, Vienna, Austria|3 weeks ago|2 applicants|On-site|Full-time|Associate|11-50 employees|Software Development|"
          What can you expect if you join us?
You'll be part of one of our teams formed out of 3 - 5 people, with an end2end delivery responsibility. We strive to achieve this by employing a Continuous Everything approach to our day-to-day activities (also known as GitOps). You'll be working on our brand styleguide You'll be taking care of creating a consistent web presence for our company (documentation, websites & co.) You'll get an end2end responsibility from developing, deploying, up to monitoring the software you and the team will create You'll take care that our documentation is kept relevant and supports us internally and externally Scale-up environment Last but not least, you'll get the chance to shape how the future of our solutions will look like 

You will be a fit for our team if
You stay true to yourself; we strive for a diverse environment where people of every gender are valued and welcomed You have at least 6 years of fulltime working experience as a fullstack developer, preferably using TypeScript and React, and you wish to develop web solutions in TypeScript You have experience with Storybook, and preferably with tailwind CSS You have experience working with SQL DBs, preferably PostgreSQL You have experience in developing web interfaces, design systems and brand appearances You have experience working with NodeJS You can effectively communicate abstract ideas and concepts to others You are, preferably, allowed to work within the EU Borders You are, preferably, located in/near Vienna, or within a ±2h timezone difference You are fluent in English 

You will impress us if
You can learn new programming languages and technologies You have experience working with libraries such as: NextJS, JAM, fastify, NestJS You have experience working in a Continuous Everything environment (GitOps) You have a Clean Code approach You dare to lead, and your are curious to discover new ways of solving complex problems You are willing to develop yourself continuously, personally, and professionally You know what Schmetterling and ausgezeichnet mean ;) 

What can we offer you?
The possibility to grow, to try new things, to fail and to learn The chance to bring innovation in an old industry Support with relocation to Austria if you're not currently living hereA gross salary in the range of EUR 56k - 70k/year Company hardware Public transportation ticket 38.5 h/week contract, and a No All-In contract 25 Vacation Days/year Free soft drinks Fresh fruits and vegetables and of course unlimited free coffee Access to a nice office close to the subway station Flexible working time No strict HomeOffice Policy Last but not least, a lot of autonomy and the possibility to change the way we work here at fiskaly, you will be able to directly influence and shape the future of our organisation

What you will not find here
Monotonous and boring days Closed doors Lack of understanding and unfair treatment Rigid structures that ignore the reality of peoples' lives, because #PeopleComeFirst
    "|https://www.linkedin.com/jobs/view/3147531980|2022-07-25 16:54:20.757020
47|Austria|Fullstack Developer|Senior Fullstack Developer (m/f)|ISG International Service Group|Vienna, Vienna, Austria|3 months ago|3 applicants| |Full-time|Associate|501-1,000 employees|Staffing and Recruiting|"
          http://www.w3.org/TR/html4/loose.dtd"">

90291-Senior Fullstack Developer (m/f)

Our client is an Austrian cybersecurity start-up specialized in advanced cryptography. Their product can be used to protect any kind of data stored in untrusted environments like public cloud, providing the user total control over the data and complete anonymity.

If you are excited about automation, Cloud and DevOps culture, this might be a great fit!

The company was founded in 2018 and received substantial funding from several authorities.

(Senior) Fullstack Developer (m/f)

Your Role
Define and implement REST APIs in Java/Spring BootDevelop the frontend interface of the productParticipate actively in designing the software architectureWrite and maintain unit/integration testsTake part in the development of a Rust/WebAssembly libraryHelp implementing a cryptographic protocolMaintain repositories for Continuous IntegrationWork hand in hand with the Operations team to assist in the design and deployment of the product Your Qualifications
3+ years developer experienceREST API design and implementationModern frontend framework experience (Angular, React, Vue, ...)Good knowledge of Version control (Git)Fluent English levelEU work permit

Nice to have:
C/C++/Rust/GoJava/Spring BootReactJSCloud experience (AWS, Azure, GCP)Containerized application/DockerCI/CD (Gitlab/Github/Bitbucket/…)Worked in a Scrum project management teamTesting/Mock framework and testing principlesBasics knowledge of cryptographic functions

Our Offer
Small team where everyone participates in design and decision-making processFast decision making and possibility to evolve rapidlyModern internal IT systems, high-end hardware equipmentTrainings and education, including technical presentations twice a monthFlexible working according to your work-life-balanceExtra salary benefits (public transport card - Wiener Linien Jahreskarte, food vouchers)Well-equipped workplace (tea, coffee, kitchen, ...) in a charming office, 4 minutes walk from the main train station (Hauptbahnhof)Salary starting from 50.000 EUR (yearly cross) with overpayment depending on skills and experience

If you are interested in this attractive career opportunity, please submit your application for ID Number 90.291 on ISG-CareerPortal or send an eMail.

Visit www.isg.com/jobs to find daily new job offers.

ISG Personalmanagement GmbH

Universitätsring 14, A-1010 Wien

Dr. Rupert Schmutzer, T: +43 1 512 35 05

@:bewerbung.schmutzer@isg.com

APPLY
    "|https://www.linkedin.com/jobs/view/3027924914|2022-07-25 16:54:37.922520
48|Austria|Fullstack Developer|"Senior Frontend / Fullstack Developer (m|w|d)"|COSMO CONSULT|Vienna, Vienna, Austria|1 month ago| |On-site|Full-time|Associate|1,001-5,000 employees|IT Services and IT Consulting|"
          Arbeiten bei COSMO CONSULT ist anders . 

Entdecke unser Universum und lasse Dich von der positiven Energie der COSMOnaut*innen anstecken.

Gestalte die Zukunft von und mit Menschen und wachse mit uns gemeinsam.

Erlebe echte Wertschätzung in einem sicheren Umfeld voll Leidenschaft und Innovation – ganz unabhängig davon, wann und von wo aus Du arbeiten möchtest.

Werde Teil des Teams und gehöre zu einem der weltweit führenden Microsoft-Partnern für Unternehmenstransformation und Digitalisierung.

Lebe Deinen Job anders  – bewirb Dich bei uns als

Senior Frontend / Fullstack Developer (w|m|d)

 Das macht Dich anders .

Wir sind auf einer Wellenlänge, wenn Du: 

 smarte Entscheidungen triffst. Du musst nicht immer die richtigen Entscheidungen treffen, aber immer mit bestem Gewissen gegenüber unseren Kunden, Kolleg*innen und COSMO entscheiden.  den Menschen bei all Deinen Überlegungen in den Mittelpunkt stellst. Du achtest auf die Bedürfnisse aller Menschen und agierst mit Empathie und Mitgefühl.  Verantwortung übernimmst. Du bist achtsam gegenüber Dir und Deinen Mitmenschen. Auf Dich kann man sich auch über Deinen Aufgabenbereich hinaus verlassen.  uns dabei unterstützt, großartige Teams zu bilden. Alle für Dich und Du für alle - gemeinsam stärker sein. Du machst den Unterschied in Deinem Team.  immer Dein Bestes gibst. Du musst nicht der oder die Beste sein, aber aus tiefstem Respekt gegenüber Dir und Deinem Umfeld immer das Bestmögliche geben.  den Mut hast zu wachsen. Du denkst nicht in Herausforderungen, sondern in Möglichkeiten. Du liebst es, Dich weiter zu entwickeln, suchst nach neuen Ideen und bringst diese aktiv ein.  Dinge mit Leidenschaft tust. Du weißt, was Dich antreibt und begeistert, lebst Deine Leidenschaft, inspirierst dadurch Dein Umfeld, hast mehr Spaß an Deiner Arbeit und bist erfolgreicher. 

 Deine Persönlichkeit und Motivation ist das, was Dich ausmacht.

Daher nehmen wir uns die Zeit und schauen alle Bewerbungen individuell durch. 

 Lebe Deine Aufgaben anders* . 

 *spannend. Du schaffst es, gute Ideen in perfekte lösungsorientierte Applikationen zu verwandeln. Hierbei erstellst Du Frontend- und oder Backend Komponenten für Kundenlösungen basierend auf Microsoft Power Platform, Microsoft Azure und Microsoft Dynamics 365 Customer Engagement. Deine Spielwiese im Front-End besteht aus JavaScript, CSS, XML, JSON, HTML5, TypeScript, optional: Angular, React oder Vue.js und im Back-End kannst du Dich mit .NET, C#, T-SQL und SQL für MS SQL Server, XML, JSON austoben. *gestalterisch. Du entwickelst responsive HTML5 UIs, die intuitiv und gerne bedient werden wollen und punktest hier durch Dein ausgeprägtes UX- und Qualitätsbewusstsein. *vorausschauend. Bevor Du eine Aufgabe umsetzt, beschäftigst Du Dich zunächst mit der technischen Analyse und der fundierten Konzeption und erstellst daraus definierte Arbeitspakete. *einheitlich. Ob technische Dokumentation, Testdurchführung oder Qualitätssicherung – Du beherrscht die gesamte Klaviatur und spielst diese im Einklang mit unseren Standards. Prozessdesign, sowie Daten- und Prozessintegration erstellst Du auf Grundlage von Microsoft Technologien wie SOAP, REST und Azure. *abwechslungsreich. Du arbeitest innerhalb eines Projektteams für unterschiedliche nationale und internationale Kunden. *kommunikativ. Du liebst den Austausch mit Deinen Kolleg*innen und teilst Deine Erfahrungen und Wissen zu technologischen Trends und Entwicklungen in Kompetenzteams. „Sharing is caring“ ist für Dich nicht nur irgendeine Floskel, sondern eine Haltung, die Du lebst. *international. Du kannst Dich sehr gut in deutscher Sprache verständigen und hast Spaß daran, Dich in englischer Sprache mit internationalen Kolleg*innen auszutauschen.

 Wir können auch anders .

Das macht uns aus: 

 Bei uns sind alle Teil des Teams – Deine Stimme ist gefragt, selbst wenn es um unsere eigene Unternehmensentwicklung geht.  Uns ist wichtig, dass Du Dich wertgeschätzt und unterstützt fühlst.  Ortsunabhängiges und flexibles Arbeiten ist für uns selbstverständlich.  Internationale Zusammenarbeit ist bei uns daily business – entdecke andere Kulturen und neue Welten.  Ein sicheres und positives Arbeitsumfeld hat für uns oberste Priorität.  Wir haben Transformation im Blut – wir bleiben nicht stehen.  Deine Weiterentwicklung gemeinsam mit Dir zu gestalten liegt uns am Herzen.  Bei uns sind vielfältige und ungewöhnliche Karrieren möglich.  Wir nehmen unsere Verantwortung gegenüber Mensch und Umwelt ernst. 

 Wir freuen uns darauf Dich kennenzulernen! 

PS: Benefits wie Gesundheitsmanagement, Unfallversicherung, betriebliche Altersvorsorge, JobTicket, JobRad und COSMO Events sind nur einige Beispiele aus unserem Mitarbeiter*innenangebot.

 Du möchtest Teil des Teams werden? 

Dann bewirb Dich mit Deinen aussagefähigen Bewerbungsunterlagen, Angabe Deiner Gehaltsvorstellungen und Deinem frühestmöglichen Eintrittsdatum direkt online.

 Du hast noch Fragen ?

Kein Problem. 

Kim Helmig

Tel.: +49 251 59689100

career@cosmoconsult.com

 Du möchtest mehr #insideCOSMO ?
    "|https://www.linkedin.com/jobs/view/3154192672|2022-07-25 16:54:45.834046
49|Austria|Fullstack Developer|(Senior) Fullstack Developer (w/m/d)|ReQuest GmbH|Vienna, Vienna, Austria|1 week ago| |On-site|Full-time|Mid-Senior level|1-10 employees|Human Resources Services|"
          Bist du auf der Suche nach einer beruflichen Weiterentwicklung? Steige als Senior Fullstack Java/Angular Developer bei einem jungen, erfolgreichen Unternehmen mit Cloud- und CI/CD- Fokus ein, um ihnen bei der Umsetzung derer intelligent ausgerichteten Services zu helfen. Der Grundpfeiler deren Erfolgs ist einerseits der klare inhaltliche Fokus und deren fachlich zertifizierte Skills, andererseits der Umfang derer Dienstleistung (Beratung und Umsetzung). Wachse und lerne mit ihnen mit!

Aufgaben
Interdisziplinarität fördern (bspw. Kollegen in anderen Projekten mit deinem Know-How unterstützen & umgekehrt)Lösungen gemeinsam mit Kunden erarbeitenBringe eigene Ideen ein, arbeite proaktiv bei der Entwicklung interner Projekte und der Umsetzung von Kundenprojekten mi
Qualifikation
3+ Jahre Erfahrung in SoftwareentwicklungEinschlägige Erfahrung in der Java Entwicklung – anderweitige Kenntnisse im Java Frameworks (e.g. Spring) sowie in Frontend Technologien (e.g. React, Angular, JavaScript), Cloud/DevOps Skills, AWSKenntnisse und sehr starkes InteresseHohe Motivation, Teamfähigkeit, Offenheit und Bereitschaft für Verbesserungen
Benefits
Spannende Arbeitsthemen, gute Teamatmosphäre, respektvolles UmfeldArbeitsequipment nach deiner eigenen WahlKompetitive Bezahlung, Weiterbildungen, ZertifikatePersönlicher Gestaltungsspielraum, Förderung der Community
    "|https://www.linkedin.com/jobs/view/3168349841|2022-07-25 16:54:57.019702
50|Austria|Fullstack Developer|Full-Stack Entwickler - MS Sharepoint – remote/Wien – ab sofort|Optimus Search|Vienna, Austria|2 weeks ago|13 applicants|Remote|Contract|Mid-Senior level|51-200 employees|Staffing and Recruiting|"
          Eckdaten:• Zeitraum: ab sofort für 6 Monate• Ort: Homeoffice bis auf weiteres (ansonsten Wien)• Verfügbarkeit: 100% Vollzeit – 5 Tage / Woche• Sprache: Deutsch
Ihre Aufgaben:• Entwicklung von Applikationen für interne Kunden• Anforderungsanalyse und technische Konzeption• Problemanalyse/Fehleranalyse• Dokumentation• Versionskontrolle Azure DevOps, ARM Templates, CI/CD Pipelines, GIT• Mitarbeit bei Rollouts
Ihr Profil:• Langjährige Berufserfahrung im Bereich Software-Entwicklung als Fullstack Developer• Starker Background mit Microsoft Techstack: .NET, .NET Core, C#• Erfahrung in clientseitiger Entwicklung mit React• Erfahrung mit Powershell• Erfahrung mit Azure, ARM Templates, CI/CD Pipelines, GIT• Erfahrung mit Unit Testing und Test Automatisierung• Langjährige Erfahrung in der Entwicklung auf Basis von Microsoft Sharepoint• Erfahrung mit Microsoft DevOps• Microsoft Welt (VS Studio, VS Code, Azure DevOps, Git, ...)
    "|https://www.linkedin.com/jobs/view/3159250978|2022-07-25 16:55:12.271951
